"","Sex","Age","U","Value"
"685","Female",24,"u3",0.671202443816294
"686","Female",25,"u3",-0.485475673037978
"687","Female",26,"u3",2.09907866129932
"688","Female",27,"u3",2.73232431799016
"689","Female",28,"u3",2.31318909399315
"690","Female",29,"u3",5.59042501978407
"691","Female",30,"u3",5.01333642094625
"692","Female",31,"u3",2.3623340393395
"693","Female",32,"u3",3.78172449709174
"694","Female",33,"u3",2.08700512681485
"695","Female",34,"u3",7.13586778312183
"696","Female",35,"u3",7.29285023523026
"697","Female",36,"u3",5.81591045499346
"698","Female",37,"u3",4.80827887062636
"699","Female",38,"u3",8.49676616162063
"700","Female",39,"u3",7.422788649041
"701","Female",40,"u3",7.57117797183228
"702","Female",41,"u3",5.13158029696899
"703","Female",42,"u3",7.70022929584446
"704","Female",43,"u3",6.61848677886963
"705","Female",44,"u3",6.42918312715849
"706","Female",45,"u3",8.65414382346816
"707","Female",46,"u3",7.37451511639571
"708","Female",47,"u3",7.65904423879389
"709","Female",48,"u3",8.07424033154311
"710","Female",49,"u3",7.63030323451543
"711","Female",50,"u3",9.12959028663446
"712","Female",51,"u3",6.41875968330769
"713","Female",52,"u3",8.37074244875009
"714","Female",53,"u3",7.21631262182454
"715","Female",54,"u3",7.84820545714857
"716","Female",55,"u3",7.51057156103162
"717","Female",56,"u3",8.35442992234587
"718","Female",57,"u3",7.64205368574199
"719","Female",58,"u3",7.6572189989923
"720","Female",59,"u3",6.93621627867815
"721","Female",60,"u3",8.20371787133309
"722","Female",61,"u3",7.09770205762212
"723","Female",62,"u3",8.32328761543194
"724","Female",63,"u3",6.08679600414735
"725","Female",64,"u3",7.00304514699565
"726","Female",65,"u3",7.76237152495877
"727","Female",66,"u3",5.76808418217562
"728","Female",67,"u3",5.85558051820641
"729","Female",68,"u3",6.14319153059653
"730","Female",69,"u3",4.67756160066581
"731","Female",70,"u3",6.71383123610854
"732","Female",71,"u3",3.54446183931587
"733","Female",72,"u3",4.89774497613502
"734","Female",73,"u3",3.98314587350905
"735","Female",74,"u3",4.73821817930041
"736","Female",75,"u3",4.03444879875426
"737","Female",76,"u3",3.38430639084221
"738","Female",77,"u3",0.628175086283585
"739","Female",78,"u3",2.80198889324606
"740","Female",79,"u3",1.132730260627
"741","Female",80,"u3",2.45576485361163
"742","Female",81,"u3",0.62037193083914
"743","Female",82,"u3",0.569799769006562
"744","Female",83,"u3",-0.447686428844174
"745","Female",84,"u3",-0.742542442198036
"746","Female",85,"u3",-1.68782311043983
"747","Female",86,"u3",-2.56103383935583
"748","Female",87,"u3",-3.61145202884637
"749","Female",88,"u3",-4.28208463439206
"750","Female",89,"u3",-5.48315466267036
"751","Female",90,"u3",-5.18352979775871
"752","Female",91,"u3",-7.06687593564843
"753","Female",92,"u3",-7.27824019660118
"754","Female",93,"u3",-8.02662587575824
"755","Female",94,"u3",-8.4719617782135
"756","Female",95,"u3",-9.08185950987463
"757","Female",96,"u3",-9.69325632334021
"758","Female",97,"u3",-10.2769160835806
"759","Female",98,"u3",-10.8307866451277
"760","Female",99,"u3",-11.3527572439281
"761","Female",100,"u3",-11.8410736938323
"762","Female",101,"u3",-12.2939670787317
"763","Female",102,"u3",-12.7099387356567
"764","Female",103,"u3",-13.0878789630788
"765","Female",104,"u3",-13.4268854996515
"766","Female",105,"u3",-13.7265119772253
"767","Female",106,"u3",-13.9866620605151
"768","Female",107,"u3",-14.2077253352814
"769","Female",108,"u3",-14.3903740365538
"770","Female",109,"u3",-14.5358930361423
"771","Female",0,"u4",-13.321849218097
"772","Female",1,"u4",-16.7658721079049
"773","Female",2,"u4",-14.2287499928795
"774","Female",3,"u4",-21.6761970586238
"775","Female",4,"u4",-16.8838527186553
"776","Female",5,"u4",-15.8109523513749
"777","Female",6,"u4",-16.1760796426005
"778","Female",7,"u4",-14.1000248080682
"779","Female",8,"u4",-15.761287883088
"780","Female",9,"u4",-13.0137116862433
"781","Female",10,"u4",-7.22465435097357
"782","Female",11,"u4",0.0840277220441217
"783","Female",12,"u4",-0.369179007766498
"784","Female",13,"u4",2.05364019055616
"785","Female",14,"u4",7.76604843753202
"786","Female",15,"u4",14.7383028677386
"787","Female",16,"u4",13.3656810021279
"788","Female",17,"u4",10.6187293843509
"789","Female",18,"u4",13.9361559697551
"790","Female",19,"u4",14.5598022540151
"791","Female",20,"u4",13.1100579222799
"792","Female",21,"u4",14.386099370251
"793","Female",22,"u4",13.7671854731152
"794","Female",23,"u4",15.1856677558489
"795","Female",24,"u4",13.6327753794926
"796","Female",25,"u4",13.1579352010844
"797","Female",26,"u4",11.919820133965
"798","Female",27,"u4",9.99586782768502
"799","Female",28,"u4",13.1017152091129
"800","Female",29,"u4",7.08529973469532
"801","Female",30,"u4",6.27218824772816
"802","Female",31,"u4",8.82108527697127
"803","Female",32,"u4",9.35878366650478
"804","Female",33,"u4",11.1272898606481
"805","Female",34,"u4",8.57320137702044
"806","Female",35,"u4",5.63713096558703
"807","Female",36,"u4",5.67195702716064
"808","Female",37,"u4",5.73060332871832
"809","Female",38,"u4",2.92539561720672
"810","Female",39,"u4",4.41429809121855
"811","Female",40,"u4",-0.926275891926316
"812","Female",41,"u4",5.56633859528023
"813","Female",42,"u4",1.81190054093258
"814","Female",43,"u4",2.12055678473136
"815","Female",44,"u4",3.31482764493185
"816","Female",45,"u4",1.37550162391815
"817","Female",46,"u4",2.76234064311797
"818","Female",47,"u4",0.328641461342822
"819","Female",48,"u4",-0.363167665687487
"820","Female",49,"u4",-0.178447779012813
"821","Female",50,"u4",0.311356155394992
"822","Female",51,"u4",0.920736828413684
"823","Female",52,"u4",-0.918005323186265
"824","Female",53,"u4",0.0665980883517741
"825","Female",54,"u4",-0.793210682984571
"826","Female",55,"u4",-1.31376439847757
"827","Female",56,"u4",-1.38647387479918
"828","Female",57,"u4",-1.69655094810768
"829","Female",58,"u4",-1.9646001476458
"830","Female",59,"u4",-1.70117521578689
"831","Female",60,"u4",-2.82217459327021
"832","Female",61,"u4",-2.58672704866656
"833","Female",62,"u4",-3.46530689162391
"834","Female",63,"u4",-3.45866687711702
"835","Female",64,"u4",-4.03607683424903
"836","Female",65,"u4",-4.20683283882843
"837","Female",66,"u4",-4.36432787752043
"838","Female",67,"u4",-4.59211651138462
"839","Female",68,"u4",-5.07788053974393
"840","Female",69,"u4",-4.80941968406739
"841","Female",70,"u4",-5.86450220175192
"842","Female",71,"u4",-5.35188982050394
"843","Female",72,"u4",-6.2737434060778
"844","Female",73,"u4",-6.26929786102439
"845","Female",74,"u4",-6.46141440825594
"846","Female",75,"u4",-6.70882361430247
"847","Female",76,"u4",-6.86012521261375
"848","Female",77,"u4",-6.506421479647
"849","Female",78,"u4",-6.71924140019167
"850","Female",79,"u4",-6.00154540770134
"851","Female",80,"u4",-6.30302664823413
"852","Female",81,"u4",-5.22597249405207
"853","Female",82,"u4",-5.56904697398323
"854","Female",83,"u4",-5.21754366690879
"855","Female",84,"u4",-5.17629680822362
"856","Female",85,"u4",-4.7145459101772
"857","Female",86,"u4",-4.52065544621042
"858","Female",87,"u4",-3.86851835117541
"859","Female",88,"u4",-3.50020532823293
"860","Female",89,"u4",-2.97446443416034
"861","Female",90,"u4",-2.94991669122627
"862","Female",91,"u4",-1.88023340087817
"863","Female",92,"u4",-1.86365887172453
"864","Female",93,"u4",-1.48462696469776
"865","Female",94,"u4",-1.23376041971973
"866","Female",95,"u4",-1.04039465732724
"867","Female",96,"u4",-0.707936444487447
"868","Female",97,"u4",-0.382194393710545
"869","Female",98,"u4",-0.0646901109046657
"870","Female",99,"u4",0.243170963602796
"871","Female",100,"u4",0.539804350932584
"872","Female",101,"u4",0.823673089735942
"873","Female",102,"u4",1.0933052873034
"874","Female",103,"u4",1.34738412410128
"875","Female",104,"u4",1.584659433089
"876","Female",105,"u4",1.80413084430701
"877","Female",106,"u4",2.00507245410473
"878","Female",107,"u4",2.18697491267147
"879","Female",108,"u4",2.34967143751965
"880","Female",109,"u4",2.49324641443632
